DataConsumo,Filial,Cliente,TipoEstabelecimento,Estado,Produto,Fornecedor,Volumes,Quantidade
2024-10-09,4.0,169737,35,41.0,9637.0,80047,2.0,24.0
2024-10-02,4.0,163343,72,41.0,9637.0,80047,0.25,3.0
2024-10-14,4.0,128464,36,41.0,9637.0,80047,5.0,60.0
2024-10-16,4.0,132976,34,41.0,9637.0,80047,1.0,12.0
2024-10-10,6.0,172779,36,42.0,9637.0,80047,2.0,24.0
2024-10-02,6.0,42296,34,42.0,9637.0,80047,0.0,2.0
2024-10-16,6.0,167066,36,42.0,9637.0,80047,0.5,6.0
2024-10-16,6.0,167382,36,42.0,9637.0,80047,0.333,4.0
2024-10-02,6.0,176188,36,42.0,423.0,80047,0.5,6.0
2024-10-07,4.0,5445,41,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,5693,42,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,5780,42,41.0,423.0,80047,0.083,1.0
2024-10-10,4.0,7186,34,41.0,423.0,80047,0.083,1.0
2024-10-10,5.0,99,35,41.0,423.0,80047,0.5,6.0
2024-10-14,5.0,140633,41,41.0,423.0,80047,0.083,1.0
2024-10-16,7.0,126996,42,41.0,657.0,80047,0.416,5.0
2024-10-17,4.0,147138,84,41.0,657.0,80047,0.5,6.0
2024-10-09,6.0,166179,24,42.0,683.0,80047,0.083,1.0
2024-10-18,4.0,148215,34,41.0,683.0,80047,0.083,1.0
2024-10-10,4.0,111419,34,41.0,683.0,80047,0.083,1.0
2024-10-08,3.0,120137,41,41.0,683.0,80047,0.083,1.0
2024-10-07,6.0,150451,34,42.0,693.0,80047,1.0,12.0
2024-10-09,6.0,169449,39,42.0,693.0,80047,1.0,12.0
2024-10-18,4.0,129245,35,41.0,693.0,80047,2.0,24.0
2024-10-09,4.0,52299,34,41.0,693.0,80047,0.25,3.0
2024-10-08,5.0,141866,41,41.0,693.0,80047,0.083,1.0
2024-10-04,3.0,165744,35,41.0,693.0,80047,0.5,6.0
2024-10-17,5.0,167771,41,41.0,693.0,80047,0.166,2.0
2024-10-10,6.0,163603,24,42.0,816.0,80047,0.166,1.0
2024-10-02,6.0,176189,36,42.0,816.0,80047,3.0,18.0
2024-10-08,4.0,120318,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,123696,41,41.0,816.0,80047,0.166,1.0
2024-10-08,3.0,158983,81,41.0,816.0,80047,0.666,4.0
2024-10-11,5.0,140785,61,41.0,816.0,80047,2.333,14.0
2024-10-03,3.0,139812,34,41.0,816.0,80047,0.166,1.0
2024-10-10,5.0,94,35,41.0,1522.0,80047,0.666,4.0
2024-10-10,6.0,166375,34,42.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4816,41,41.0,2805.0,80047,0.083,1.0
2024-10-03,4.0,161941,94,41.0,8889.0,80047,0.166,2.0
2024-10-03,7.0,5604,53,41.0,9636.0,80047,1.0,12.0
2024-10-18,6.0,24332,24,42.0,9636.0,80047,0.083,1.0
2024-10-07,6.0,150451,34,42.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,156178,34,42.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,122008,34,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,132209,72,41.0,9636.0,80047,0.166,2.0
2024-10-05,4.0,119999,199,41.0,9636.0,80047,0.166,2.0
2024-10-05,4.0,1592,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,22612,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2413,41,41.0,9636.0,80047,0.083,1.0
2024-10-17,3.0,180554,39,41.0,9636.0,80047,0.083,1.0
2024-10-17,5.0,155632,34,41.0,9636.0,80047,1.0,12.0
2024-10-18,3.0,144217,72,41.0,9636.0,80047,0.25,3.0
2024-10-01,3.0,158785,39,41.0,9636.0,80047,0.166,2.0
2024-10-09,5.0,144510,81,41.0,9636.0,80047,0.083,1.0
2024-10-10,3.0,181103,41,41.0,9636.0,80047,0.083,1.0
2024-10-11,5.0,140785,61,41.0,9636.0,80047,0.333,4.0
2024-10-02,3.0,118594,41,41.0,9636.0,80047,0.5,6.0
2024-10-02,5.0,137962,24,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,172976,41,41.0,9636.0,80047,0.166,2.0
2024-10-18,4.0,113447,41,41.0,9636.0,80047,0.25,3.0
2024-10-18,4.0,109526,81,41.0,9636.0,80047,0.166,2.0
2024-10-19,4.0,171328,93,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,3059,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,29366,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,6921,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,128905,36,41.0,9636.0,80047,1.0,12.0
2024-10-10,4.0,161941,94,41.0,9636.0,80047,37.166,446.0
2024-10-15,4.0,2382,81,41.0,9636.0,80047,1.0,12.0
2024-10-17,4.0,127297,84,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,3033,34,41.0,9637.0,80047,0.083,1.0
2024-10-07,4.0,5476,41,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,5534,53,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,38239,41,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,38265,41,41.0,423.0,80047,0.083,1.0
2024-10-08,4.0,42167,41,41.0,423.0,80047,0.083,1.0
2024-10-08,4.0,124184,42,41.0,423.0,80047,0.083,1.0
2024-10-10,4.0,161894,61,41.0,423.0,80047,0.083,1.0
2024-10-16,4.0,2477,33,41.0,657.0,80047,1.0,12.0
2024-10-16,4.0,23001,41,41.0,657.0,80047,0.083,1.0
2024-10-18,6.0,179551,36,42.0,657.0,80047,1.0,12.0
2024-10-02,6.0,170750,41,42.0,657.0,80047,0.25,3.0
2024-10-18,6.0,171394,39,42.0,683.0,80047,0.083,1.0
2024-10-18,6.0,180008,34,42.0,683.0,80047,0.083,1.0
2024-10-19,7.0,172984,41,41.0,683.0,80047,0.083,1.0
2024-10-08,3.0,155474,84,41.0,683.0,80047,0.083,1.0
2024-10-10,5.0,99,35,41.0,683.0,80047,0.083,1.0
2024-10-18,4.0,174796,41,41.0,693.0,80047,0.083,1.0
2024-10-19,4.0,175676,34,41.0,693.0,80047,2.0,24.0
2024-10-01,4.0,119565,35,41.0,693.0,80047,1.0,12.0
2024-10-07,4.0,30246,23,41.0,693.0,80047,0.166,2.0
2024-10-09,4.0,126951,73,41.0,693.0,80047,0.083,1.0
2024-10-10,4.0,120102,41,41.0,693.0,80047,0.083,1.0
2024-10-03,4.0,180421,41,41.0,693.0,80047,1.0,12.0
2024-10-15,4.0,110819,36,41.0,693.0,80047,0.5,6.0
2024-10-16,4.0,120826,35,41.0,693.0,80047,1.0,12.0
2024-10-02,5.0,161238,39,41.0,693.0,80047,0.5,6.0
2024-10-08,4.0,51171,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122882,41,41.0,816.0,80047,0.166,1.0
2024-10-10,4.0,170178,42,41.0,816.0,80047,0.166,1.0
2024-10-09,4.0,106593,41,41.0,816.0,80047,0.166,1.0
2024-10-09,4.0,108567,41,41.0,816.0,80047,0.166,1.0
2024-10-10,6.0,162424,199,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,164200,24,42.0,816.0,80047,0.166,1.0
2024-10-02,6.0,176193,36,42.0,816.0,80047,3.0,18.0
2024-10-18,3.0,111704,53,41.0,816.0,80047,1.0,6.0
2024-10-10,5.0,99,35,41.0,816.0,80047,1.0,6.0
2024-10-15,5.0,136034,36,41.0,816.0,80047,6.0,36.0
2024-10-09,4.0,139730,81,41.0,2503.0,80047,2.0,12.0
2024-10-09,3.0,171305,81,41.0,2503.0,80047,1.166,7.0
2024-10-01,6.0,172779,36,42.0,2805.0,80047,2.0,24.0
2024-10-07,4.0,4018,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4159,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4665,41,41.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3851,39,41.0,2805.0,80047,0.083,1.0
2024-10-10,5.0,99,35,41.0,3423.0,80047,0.333,4.0
2024-10-03,7.0,126996,42,41.0,3426.0,80047,0.25,3.0
2024-10-12,4.0,170490,84,41.0,4339.0,80047,0.166,1.0
2024-10-02,6.0,173566,36,42.0,8733.0,80047,15.0,180.0
2024-10-03,7.0,1248,81,41.0,9636.0,80047,0.166,2.0
2024-10-18,3.0,172734,41,41.0,9636.0,80047,0.166,2.0
2024-10-18,5.0,166681,39,41.0,9636.0,80047,0.5,6.0
2024-10-01,3.0,171861,41,41.0,9636.0,80047,0.25,3.0
2024-10-07,3.0,145993,81,41.0,9636.0,80047,0.166,2.0
2024-10-10,5.0,148770,34,41.0,9636.0,80047,0.166,2.0
2024-10-10,5.0,161371,93,41.0,9636.0,80047,0.083,1.0
2024-10-11,5.0,175282,39,41.0,9636.0,80047,0.25,3.0
2024-10-11,5.0,116127,34,41.0,9636.0,80047,0.083,1.0
2024-10-02,5.0,178256,84,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,160753,93,41.0,9636.0,80047,0.083,1.0
2024-10-14,3.0,138292,84,41.0,9636.0,80047,0.083,1.0
2024-10-15,5.0,161192,93,41.0,9636.0,80047,0.083,1.0
2024-10-15,5.0,162535,42,41.0,9636.0,80047,0.25,3.0
2024-10-18,4.0,111975,199,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,3054,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,179471,93,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,5447,72,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,27308,34,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,6798,84,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,147841,72,41.0,9636.0,80047,0.166,2.0
2024-10-14,4.0,129313,41,41.0,9636.0,80047,0.166,2.0
2024-10-16,4.0,181209,,41.0,9636.0,80047,0.166,2.0
2024-10-17,4.0,108526,35,41.0,9636.0,80047,0.166,2.0
2024-10-17,4.0,131229,41,41.0,9636.0,80047,1.0,12.0
2024-10-17,4.0,172161,39,41.0,9636.0,80047,1.0,12.0
2024-10-07,4.0,169377,42,41.0,9636.0,80047,0.166,2.0
2024-10-08,4.0,158640,84,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,142,24,41.0,9636.0,80047,0.166,2.0
2024-10-03,4.0,120758,72,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,139097,41,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,8589,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,124,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,20206,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,3618,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,3384,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,27953,41,41.0,9636.0,80047,0.083,1.0
2024-10-01,6.0,172484,23,42.0,9636.0,80047,0.25,3.0
2024-10-10,6.0,152076,39,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,152147,39,42.0,9636.0,80047,0.083,1.0
2024-10-03,6.0,174401,24,42.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,168005,35,42.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,168015,39,42.0,9636.0,80047,0.083,1.0
2024-10-14,5.0,151606,41,41.0,9637.0,80047,0.083,1.0
2024-10-03,4.0,103143,35,41.0,9637.0,80047,5.0,60.0
2024-10-16,4.0,3210,34,41.0,9637.0,80047,0.166,2.0
2024-10-02,4.0,5139,72,41.0,423.0,80047,0.083,1.0
2024-10-08,4.0,110256,41,41.0,423.0,80047,0.083,1.0
2024-10-10,4.0,101527,34,41.0,423.0,80047,0.083,1.0
2024-10-02,4.0,174227,51,41.0,423.0,80047,0.166,2.0
2024-10-03,3.0,150213,41,41.0,423.0,80047,0.083,1.0
2024-10-18,4.0,2768,81,41.0,657.0,80047,0.083,1.0
2024-10-10,4.0,164130,84,41.0,657.0,80047,0.166,2.0
2024-10-04,4.0,105723,84,41.0,657.0,80047,0.0,2.0
2024-10-15,4.0,5738,71,41.0,657.0,80047,2.0,24.0
2024-10-19,7.0,172984,41,41.0,657.0,80047,0.0,4.0
2024-10-17,3.0,180388,41,41.0,657.0,80047,0.083,1.0
2024-10-17,4.0,150898,53,41.0,683.0,80047,0.333,4.0
2024-10-07,6.0,152374,39,42.0,683.0,80047,0.083,1.0
2024-10-03,6.0,159295,34,42.0,683.0,80047,0.083,1.0
2024-10-02,4.0,119744,41,41.0,693.0,80047,0.083,1.0
2024-10-09,5.0,173985,41,41.0,693.0,80047,0.0,1.0
2024-10-16,5.0,122926,41,41.0,693.0,80047,0.166,2.0
2024-10-16,5.0,147663,24,41.0,693.0,80047,0.083,1.0
2024-10-18,6.0,178586,34,42.0,693.0,80047,0.083,1.0
2024-10-08,6.0,181035,44,42.0,693.0,80047,0.5,6.0
2024-10-09,6.0,152861,34,42.0,693.0,80047,0.416,5.0
2024-10-03,6.0,167732,39,42.0,693.0,80047,3.0,36.0
2024-10-17,4.0,172756,42,41.0,816.0,80047,1.0,6.0
2024-10-09,4.0,109338,41,41.0,816.0,80047,0.166,1.0
2024-10-03,4.0,149887,61,41.0,816.0,80047,0.5,3.0
2024-10-10,6.0,163598,34,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,163741,39,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,164488,34,42.0,816.0,80047,0.166,1.0
2024-10-03,6.0,151609,39,42.0,816.0,80047,0.166,1.0
2024-10-08,3.0,115141,33,41.0,816.0,80047,0.0,12.0
2024-10-09,7.0,161626,81,41.0,816.0,80047,0.666,4.0
2024-10-09,5.0,144510,81,41.0,816.0,80047,0.166,1.0
2024-10-02,3.0,144145,39,41.0,816.0,80047,0.5,3.0
2024-10-16,7.0,171252,42,41.0,1522.0,80047,0.166,1.0
2024-10-18,3.0,171305,81,41.0,2503.0,80047,1.0,6.0
2024-10-09,7.0,167649,42,41.0,2503.0,80047,1.0,6.0
2024-10-03,3.0,173337,41,41.0,2503.0,80047,1.0,6.0
2024-10-07,4.0,4177,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,5175,41,41.0,2805.0,80047,0.083,1.0
2024-10-04,7.0,112637,42,41.0,3423.0,80047,0.166,2.0
2024-10-03,4.0,142246,33,41.0,8815.0,80047,0.333,4.0
2024-10-07,4.0,161941,94,41.0,8889.0,80047,0.083,1.0
2024-10-03,7.0,111026,53,41.0,9636.0,80047,0.166,2.0
2024-10-17,3.0,115258,81,41.0,9636.0,80047,0.0,1.0
2024-10-01,3.0,146856,24,41.0,9636.0,80047,1.0,12.0
2024-10-08,3.0,147043,34,41.0,9636.0,80047,0.166,2.0
2024-10-08,3.0,178132,39,41.0,9636.0,80047,0.25,3.0
2024-10-08,5.0,143309,81,41.0,9636.0,80047,0.25,3.0
2024-10-09,5.0,137654,24,41.0,9636.0,80047,0.25,3.0
2024-10-09,5.0,148922,34,41.0,9636.0,80047,0.5,6.0
2024-10-09,5.0,144518,34,41.0,9636.0,80047,5.0,60.0
2024-10-10,5.0,145449,39,41.0,9636.0,80047,0.166,2.0
2024-10-10,5.0,138788,39,41.0,9636.0,80047,0.166,2.0
2024-10-11,3.0,166033,34,41.0,9636.0,80047,0.166,2.0
2024-10-02,3.0,148371,84,41.0,9636.0,80047,0.333,4.0
2024-10-02,3.0,162056,93,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,162847,93,41.0,9636.0,80047,0.0,3.0
2024-10-03,3.0,118081,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,3.0,127582,41,41.0,9636.0,80047,0.083,1.0
2024-10-14,5.0,122902,33,41.0,9636.0,80047,0.083,1.0
2024-10-14,3.0,133256,34,41.0,9636.0,80047,0.25,3.0
2024-10-15,3.0,159106,24,41.0,9636.0,80047,0.083,1.0
2024-10-17,3.0,149335,72,41.0,9636.0,80047,1.0,12.0
2024-10-18,4.0,130027,34,41.0,9636.0,80047,0.166,2.0
2024-10-18,4.0,4211,72,41.0,9636.0,80047,0.5,6.0
2024-10-19,4.0,154499,72,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,7415,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,163436,35,41.0,9636.0,80047,0.166,2.0
2024-10-09,4.0,180895,33,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,159933,72,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,1185,41,41.0,9636.0,80047,0.083,1.0
2024-10-12,4.0,112107,24,41.0,9636.0,80047,0.083,1.0
2024-10-12,4.0,140793,72,41.0,9636.0,80047,0.083,1.0
2024-10-14,4.0,153743,34,41.0,9636.0,80047,0.5,6.0
2024-10-16,4.0,180818,39,41.0,9636.0,80047,0.333,4.0
2024-10-16,4.0,160667,39,41.0,9636.0,80047,0.083,1.0
2024-10-16,4.0,144860,41,41.0,9636.0,80047,1.0,12.0
2024-10-16,4.0,178703,72,41.0,9636.0,80047,0.166,2.0
2024-10-01,4.0,163494,93,41.0,9636.0,80047,0.166,2.0
2024-10-02,4.0,167148,43,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,20203,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,211,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,1633,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,1997,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,24484,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,3507,72,41.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,177725,,42.0,9636.0,80047,0.25,3.0
2024-10-09,6.0,175812,39,42.0,9636.0,80047,0.0,1.0
2024-10-11,6.0,157572,35,42.0,9636.0,80047,0.083,1.0
2024-10-10,5.0,146903,34,41.0,9637.0,80047,0.166,2.0
2024-10-16,5.0,1211,72,41.0,9637.0,80047,0.5,6.0
2024-10-19,4.0,181155,36,41.0,9637.0,80047,5.0,60.0
2024-10-03,4.0,122336,35,41.0,9637.0,80047,0.083,1.0
2024-10-03,6.0,174831,94,42.0,9637.0,80047,0.083,1.0
2024-10-10,7.0,131984,42,41.0,423.0,80047,0.083,1.0
2024-10-18,4.0,131081,53,41.0,423.0,80047,0.0,4.0
2024-10-07,4.0,5411,41,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,38500,41,41.0,423.0,80047,0.083,1.0
2024-10-09,4.0,124261,34,41.0,423.0,80047,1.0,12.0
2024-10-02,4.0,174391,81,41.0,657.0,80047,0.166,2.0
2024-10-09,4.0,119693,41,41.0,657.0,80047,0.333,4.0
2024-10-08,5.0,141644,41,41.0,657.0,80047,0.083,1.0
2024-10-05,4.0,172571,72,41.0,683.0,80047,0.333,4.0
2024-10-18,6.0,42296,34,42.0,683.0,80047,0.0,1.0
2024-10-07,6.0,157106,34,42.0,683.0,80047,0.083,1.0
2024-10-08,6.0,171296,34,42.0,683.0,80047,0.083,1.0
2024-10-18,4.0,145291,34,41.0,693.0,80047,0.083,1.0
2024-10-03,4.0,178788,84,41.0,693.0,80047,0.25,3.0
2024-10-15,4.0,180426,35,41.0,693.0,80047,1.0,12.0
2024-10-01,5.0,161830,34,41.0,693.0,80047,1.0,12.0
2024-10-01,3.0,149716,39,41.0,693.0,80047,0.083,1.0
2024-10-02,6.0,171751,84,42.0,693.0,80047,1.0,12.0
2024-10-08,4.0,120148,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,120974,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,121822,72,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122828,41,41.0,816.0,80047,0.166,1.0
2024-10-09,4.0,109471,41,41.0,816.0,80047,0.166,1.0
2024-10-11,4.0,129262,36,41.0,816.0,80047,2.0,12.0
2024-10-04,4.0,174395,81,41.0,816.0,80047,1.0,6.0
2024-10-16,6.0,159500,34,42.0,816.0,80047,0.166,1.0
2024-10-08,5.0,162490,39,41.0,816.0,80047,0.166,1.0
2024-10-03,3.0,121346,35,41.0,816.0,80047,0.166,1.0
2024-10-16,5.0,162765,34,41.0,816.0,80047,1.0,6.0
2024-10-11,6.0,167099,34,42.0,2805.0,80047,0.083,1.0
2024-10-08,4.0,175541,33,41.0,2805.0,80047,0.333,4.0
2024-10-08,4.0,4371,33,41.0,8815.0,80047,0.25,3.0
2024-10-12,4.0,105287,34,41.0,8815.0,80047,0.166,2.0
2024-10-04,6.0,165414,72,42.0,8815.0,80047,0.083,1.0
2024-10-18,5.0,138009,34,41.0,9636.0,80047,0.166,2.0
2024-10-01,3.0,278,41,41.0,9636.0,80047,0.166,2.0
2024-10-01,5.0,178261,39,41.0,9636.0,80047,0.166,2.0
2024-10-01,5.0,180054,93,41.0,9636.0,80047,0.083,1.0
2024-10-07,5.0,139612,41,41.0,9636.0,80047,0.166,2.0
2024-10-08,3.0,127319,39,41.0,9636.0,80047,1.0,12.0
2024-10-09,5.0,148407,84,41.0,9636.0,80047,0.166,2.0
2024-10-10,3.0,115161,35,41.0,9636.0,80047,0.083,1.0
2024-10-10,5.0,143964,24,41.0,9636.0,80047,0.25,3.0
2024-10-10,3.0,154335,34,41.0,9636.0,80047,0.5,6.0
2024-10-11,3.0,171590,41,41.0,9636.0,80047,0.25,3.0
2024-10-11,5.0,167974,81,41.0,9636.0,80047,0.25,3.0
2024-10-04,3.0,179033,42,41.0,9636.0,80047,0.25,3.0
2024-10-04,5.0,168618,41,41.0,9636.0,80047,1.0,12.0
2024-10-14,3.0,138556,41,41.0,9636.0,80047,0.166,2.0
2024-10-14,3.0,169902,93,41.0,9636.0,80047,0.0,2.0
2024-10-15,5.0,152751,34,41.0,9636.0,80047,0.083,1.0
2024-10-16,5.0,168147,81,41.0,9636.0,80047,0.166,2.0
2024-10-19,4.0,172571,72,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,29765,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,6580,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,155715,71,41.0,9636.0,80047,0.5,6.0
2024-10-09,4.0,106406,34,41.0,9636.0,80047,0.166,2.0
2024-10-09,4.0,116465,34,41.0,9636.0,80047,0.166,2.0
2024-10-09,4.0,39042,72,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,144468,84,41.0,9636.0,80047,0.083,1.0
2024-10-11,4.0,130699,34,41.0,9636.0,80047,2.0,24.0
2024-10-07,4.0,126766,41,41.0,9636.0,80047,0.083,1.0
2024-10-03,4.0,171076,42,41.0,9636.0,80047,0.083,1.0
2024-10-03,4.0,123195,84,41.0,9636.0,80047,1.0,12.0
2024-10-04,4.0,59,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,20277,72,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,20721,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2151,41,41.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,166582,24,42.0,9636.0,80047,0.083,1.0
2024-10-08,6.0,174118,33,42.0,9636.0,80047,0.083,1.0
2024-10-03,6.0,148751,34,42.0,9636.0,80047,5.0,60.0
2024-10-11,6.0,158022,24,42.0,9636.0,80047,0.083,1.0
2024-10-16,6.0,167394,72,42.0,9636.0,80047,0.0,36.0
2024-10-08,3.0,180508,34,41.0,9637.0,80047,0.5,6.0
2024-10-18,4.0,130004,35,41.0,9637.0,80047,0.5,6.0
2024-10-10,4.0,107457,33,41.0,423.0,80047,0.083,1.0
2024-10-11,6.0,167812,34,42.0,423.0,80047,0.083,1.0
2024-10-09,4.0,180500,33,41.0,657.0,80047,0.083,1.0
2024-10-18,6.0,162448,24,42.0,683.0,80047,0.083,1.0
2024-10-07,6.0,150387,34,42.0,683.0,80047,0.083,1.0
2024-10-09,6.0,161292,36,42.0,683.0,80047,10.0,120.0
2024-10-04,6.0,154759,39,42.0,683.0,80047,0.083,1.0
2024-10-04,6.0,162392,72,42.0,683.0,80047,0.083,1.0
2024-10-14,6.0,175154,39,42.0,683.0,80047,0.083,1.0
2024-10-10,5.0,99,35,41.0,683.0,80047,0.5,6.0
2024-10-10,5.0,97,34,41.0,683.0,80047,0.083,1.0
2024-10-19,4.0,113604,84,41.0,693.0,80047,0.5,6.0
2024-10-10,4.0,7186,34,41.0,693.0,80047,0.083,1.0
2024-10-04,4.0,176838,35,41.0,693.0,80047,0.25,3.0
2024-10-05,4.0,1422,41,41.0,693.0,80047,1.0,12.0
2024-10-15,4.0,111840,84,41.0,693.0,80047,0.166,2.0
2024-10-16,4.0,30000,84,41.0,693.0,80047,0.333,4.0
2024-10-17,4.0,114446,41,41.0,693.0,80047,1.0,12.0
2024-10-17,4.0,3647,34,41.0,693.0,80047,0.5,6.0
2024-10-18,6.0,166902,34,42.0,693.0,80047,0.25,3.0
2024-10-16,6.0,169845,24,42.0,693.0,80047,0.0,1.0
2024-10-09,4.0,126996,42,41.0,816.0,80047,2.0,12.0
2024-10-09,4.0,169737,35,41.0,816.0,80047,3.0,18.0
2024-10-08,4.0,120255,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122817,41,41.0,816.0,80047,0.166,1.0
2024-10-04,4.0,3187,34,41.0,816.0,80047,1.0,6.0
2024-10-07,6.0,179137,34,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,164116,34,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,165562,24,42.0,816.0,80047,0.166,1.0
2024-10-09,7.0,170110,42,41.0,816.0,80047,0.0,12.0
2024-10-05,7.0,179932,81,41.0,816.0,80047,4.0,24.0
2024-10-11,6.0,167056,34,42.0,2805.0,80047,0.083,1.0
2024-10-10,6.0,166391,35,42.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4191,41,41.0,2805.0,80047,0.083,1.0
2024-10-08,4.0,124250,41,41.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3953,41,41.0,2805.0,80047,0.083,1.0
2024-10-17,5.0,170639,81,41.0,9636.0,80047,0.166,2.0
2024-10-01,3.0,158444,39,41.0,9636.0,80047,5.0,60.0
2024-10-07,3.0,138455,41,41.0,9636.0,80047,0.333,4.0
2024-10-09,5.0,163212,24,41.0,9636.0,80047,0.083,1.0
2024-10-09,5.0,167608,34,41.0,9636.0,80047,0.25,3.0
2024-10-10,5.0,157695,39,41.0,9636.0,80047,0.25,3.0
2024-10-11,5.0,156384,35,41.0,9636.0,80047,0.083,1.0
2024-10-03,3.0,154707,93,41.0,9636.0,80047,0.083,1.0
2024-10-04,3.0,138440,72,41.0,9636.0,80047,0.083,1.0
2024-10-07,5.0,160719,24,41.0,9636.0,80047,0.25,3.0
2024-10-14,3.0,174849,41,41.0,9636.0,80047,0.166,2.0
2024-10-15,5.0,160017,41,41.0,9636.0,80047,0.083,1.0
2024-10-15,3.0,179891,24,41.0,9636.0,80047,1.0,12.0
2024-10-16,3.0,132934,54,41.0,9636.0,80047,1.0,12.0
2024-10-17,3.0,142505,73,41.0,9636.0,80047,0.5,6.0
2024-10-17,3.0,127206,34,41.0,9636.0,80047,0.083,1.0
2024-10-18,4.0,167703,93,41.0,9636.0,80047,0.166,2.0
2024-10-19,4.0,162312,34,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,26091,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,168348,24,41.0,9636.0,80047,0.333,4.0
2024-10-08,4.0,109563,33,41.0,9636.0,80047,0.166,2.0
2024-10-09,4.0,51979,93,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,111452,72,41.0,9636.0,80047,0.166,2.0
